osm_id,OCC_TYPE
1004514672,residential
1004514673,residential
13459343,residential
13459344,residential
1004519778,residential
1004519779,residential
1004519780,residential
1004519781,residential
1004520875,residential
13459449,office
1004520878,residential
1004520879,residential
1004520880,residential
1004520881,residential
1004520882,residential
1004520883,residential
1004520884,residential
1004528834,residential
1004528835,residential
1004528836,residential
1004528837,residential
1004528838,residential
1004528839,residential
1004528841,residential
1004528842,residential
1004528843,residential
1004528844,residential
1004566216,residential
1004566217,residential
1005102018,residential
1005102019,residential
1005102020,residential
1005102021,residential
1005102022,residential
1005102023,residential
1005102024,residential
1005102025,residential
1005102026,residential
1005102027,residential
1005102028,residential
1005102029,residential
1005102030,residential
1005102031,residential
1005102032,residential
1005102033,residential
1005102034,residential
1005102035,residential
1005102036,residential
1005102037,residential
1005102038,residential
1005102039,residential
1005102040,residential
1005102041,residential
1005102042,residential
1005102043,residential
1005102044,residential
1005102045,residential
1005102046,residential
1005102047,residential
1005102048,residential
1005102051,residential
1005102052,residential
1005102053,residential
1005102054,residential
1005102055,residential
1005102056,residential
1005102057,residential
1005102058,residential
1005102059,residential
1005102060,residential
1005102061,residential
1005102062,residential
1005102063,residential
1005102064,residential
1005102065,residential
1005102066,residential
1005102067,residential
1005102068,residential
1005102506,residential
1005102507,residential
1005102508,residential
1005102509,residential
1005102510,residential
1005102512,residential
1005103689,retail_food
1005240469,residential
1005240470,residential
1005240471,residential
1005240472,residential
1005240473,residential
1005240475,residential
1005240476,residential
1005240477,residential
1005240478,residential
1005240479,residential
1005240480,residential
1005240481,residential
1005240482,residential
1005240483,residential
1005240484,residential
1005240485,residential
1005240486,residential
1005240487,residential
1005240488,residential
1005240489,residential
1005240490,residential
1005240491,residential
1005240492,residential
1005240494,residential
1005240495,residential
1005240496,residential
1005240497,residential
1005240498,residential
1005240499,residential
1005240500,residential
1005240501,residential
1005240502,residential
1005240504,residential
1005240505,residential
1005240506,residential
1005240507,residential
1005240508,residential
1005240509,residential
1005240510,residential
1005240511,residential
1005240512,residential
1005240513,residential
1005240514,residential
1005240515,residential
1005240516,residential
1005240517,residential
1005240518,residential
1005240519,residential
1005240520,residential
1005240521,residential
1005240522,residential
1005242223,residential
1005242224,residential
1005242225,residential
1005242226,residential
1005242227,residential
1005242228,residential
1005242229,residential
1005242230,residential
1005242231,residential
1005242232,residential
1005242233,residential
1005242234,residential
1005242235,residential
1005242236,residential
1005242237,residential
1005242238,residential
1005242239,residential
1005242240,residential
1005242241,residential
1005242242,residential
1005242243,residential
1005242244,residential
1005242245,residential
1005242246,residential
1005242247,residential
1005242248,residential
1005242249,residential
1005242250,residential
1005242251,residential
1005242252,residential
1005242253,residential
1005242702,residential
1005244870,residential
1005247206,residential
1005247208,residential
1005247209,residential
1005247210,residential
1005247211,residential
1005247212,residential
1005247213,residential
1005247214,residential
1005247215,residential
1005247216,residential
1005247217,residential
1005247218,residential
1005247219,residential
1005247220,residential
1005247221,residential
1005247222,residential
1005247224,residential
1005247225,residential
1005247226,residential
1005247227,residential
1005247234,residential
1005247235,residential
1005247236,residential
1005247237,residential
1005247238,residential
1005247239,residential
1005247240,residential
1005247243,residential
1005247244,residential
1005247245,residential
1005247246,residential
1005247247,residential
1005247248,residential
1005247249,residential
1005247250,residential
1005247251,residential
1005247252,residential
1005247253,residential
1005247254,residential
1005247255,residential
1005247256,residential
1005247257,residential
1005247258,residential
1005254335,residential
1005254336,residential
1005254337,residential
1005254338,residential
1005254339,residential
1005254340,residential
1005254341,residential
1005254342,residential
1005254343,residential
1005254344,residential
1005254345,residential
1005254346,residential
1005254347,residential
1005254348,residential
1005254349,office
1005254350,residential
1005254351,residential
1005254352,residential
1005254353,residential
1005254354,residential
1005254355,residential
1005254356,residential
1005254357,residential
1005254358,residential
1005254359,residential
1005254360,residential
1005254361,residential
1005254362,residential
1005254363,residential
1005254364,residential
1005254365,residential
1005254366,residential
1005254370,residential
1005254371,residential
1005254372,residential
1005254373,residential
1005254374,residential
1005254375,residential
1005254376,residential
1005254377,residential
1005254378,residential
1005254379,residential
1005254380,residential
1005254381,residential
1005254382,residential
1005254383,residential
1005254384,residential
1005254385,residential
1005254386,residential
1005254387,residential
1005254389,residential
1005254390,residential
1005254391,residential
1005254392,residential
1005254393,residential
1005254394,residential
1005254395,residential
1005254396,residential
1005254397,residential
1005254398,residential
1005254399,residential
1005254400,residential
1005254403,residential
1005257507,residential
1005257508,residential
1005257509,residential
1005257510,residential
1005257511,residential
1005257512,residential
1005257513,residential
1005257514,residential
1005257515,residential
1005257516,residential
1005257517,residential
1005257518,residential
1005257519,residential
1005257520,residential
1005257521,residential
1005257522,residential
1005257523,residential
1005257524,residential
1005257525,residential
1005257526,residential
1005257527,residential
1005257528,residential
1005257529,residential
1005257530,residential
1005257531,residential
1005257532,residential
1005257533,residential
1005257534,residential
1005257535,residential
1005257536,residential
1005257538,residential
1005257539,residential
1005257540,residential
1005257541,residential
1005257542,residential
1005257543,residential
1005257544,residential
1005257545,residential
1005257546,residential
1005257547,residential
1005257548,residential
1005257549,residential
1005257550,residential
1005257551,residential
1005257552,residential
1005257553,residential
1005257554,residential
1005257555,residential
1005257556,residential
1005257557,residential
1005257558,residential
1005257559,residential
1005257560,residential
1005257561,residential
1005257562,residential
1005257563,residential
1005269967,residential
1005269968,residential
1005269969,residential
1005269970,residential
1005269971,residential
1005269972,residential
1005269973,residential
1005269974,residential
1005269975,residential
1005269976,residential
1005269977,residential
1005269978,residential
1005269979,residential
1005269980,residential
1005269981,residential
1005269982,residential
1005269983,residential
1005269984,residential
1005269985,residential
1005269986,residential
1005269987,residential
1005269988,residential
1005269989,residential
1005269990,residential
1005269991,residential
1005269992,residential
1005269993,residential
1005269994,residential
1005269995,residential
1005269996,residential
1005269997,residential
1005269998,residential
1005269999,residential
1005270000,residential
1005270001,residential
1005270002,residential
1005270004,residential
1005283860,residential
1005283861,residential
1005283862,residential
1005283863,residential
1005283864,residential
1005283865,residential
1005283866,residential
1005283867,residential
1005283868,residential
1005283869,residential
1005283870,residential
1005283871,residential
1005283872,residential
1005283873,residential
1005283874,residential
1005283875,residential
1005283876,residential
1005283877,residential
1005283878,residential
1005283879,residential
1005283880,residential
1005283881,residential
1005283882,residential
1005283883,residential
1005283884,residential
1005283885,residential
1005283886,residential
1005283887,residential
1005283888,residential
1005283889,residential
1005283891,residential
1005283892,residential
1005283893,residential
1005283894,residential
1005283895,residential
1005283896,residential
1005283897,residential
1005283898,residential
1005283899,residential
1005283900,residential
1005283901,residential
1005283902,residential
1005283903,residential
1005283904,residential
1005283905,residential
1005285861,residential
1005285862,residential
1005285863,residential
1005285864,residential
1005285865,residential
1005285866,residential
1005285867,residential
1005285868,residential
1005285869,residential
1005285870,residential
1005285871,residential
1005285872,residential
1005285873,residential
1005285874,residential
1005285875,residential
1005285876,residential
1005285877,residential
1005285878,residential
1005285879,residential
1005285880,residential
1005285881,residential
1005285882,residential
1005285883,residential
1005285884,residential
1005285885,residential
1005285886,residential
1005285887,residential
1005285888,residential
1005285889,residential
1005285890,residential
1005285892,residential
1005285893,residential
1005285894,residential
1005285895,residential
1005285896,residential
1005285897,residential
1005285898,residential
1005285899,residential
1005285900,residential
1005285901,residential
1005285902,residential
1005285903,residential
1005285904,residential
1005285905,residential
1005285906,residential
1005285907,residential
1005285908,residential
1005285909,residential
1005285910,residential
1005285911,residential
1005285912,retail_food
1005288443,residential
1005288444,residential
1005288445,residential
1005288446,residential
1005288447,residential
1005288448,residential
1005288449,residential
1005288450,residential
1005288451,residential
1005288452,residential
1005288453,residential
1005288454,residential
1005288455,residential
1005288456,residential
1005288457,residential
1005288458,residential
1005288459,residential
1005288460,residential
1005288461,residential
1005288462,residential
1005288463,residential
1005288465,residential
1005288466,residential
1005288467,residential
1005288468,residential
1005288469,residential
1005288470,residential
1005288471,residential
1005288472,residential
1005288473,residential
1005288474,residential
1005288475,residential
1005288476,residential
1005288477,residential
1005288478,residential
1005288479,residential
1005288480,residential
1005288481,residential
1005288482,residential
1005288483,residential
1005288484,residential
1005288485,residential
1005288486,residential
1005288487,residential
1005288488,residential
1005288489,residential
1005288490,residential
1005288491,residential
1005288492,residential
1005288493,residential
1005288494,residential
1005288495,residential
1005288496,residential
1005288497,residential
1005288498,residential
1005288499,residential
1005288500,residential
1005288501,residential
1005288502,residential
1005288503,residential
1005288504,residential
1005288505,residential
1005294829,residential
1005294830,residential
1005294831,residential
1005294832,residential
1005294833,residential
1005294834,residential
1005294835,residential
1005294836,residential
1005294837,residential
1005294838,residential
1005294839,residential
1005294840,residential
1005294841,residential
1005294842,residential
1005294843,residential
1005294844,residential
1005294845,residential
1005294846,residential
1005294847,residential
1005294848,residential
1005294849,residential
1005294850,residential
1005294851,residential
1005294852,residential
1005294853,residential
1005294854,residential
1005294855,residential
1005294856,residential
1005294857,residential
1005294858,residential
1005294859,residential
1005294860,residential
1005294861,residential
1005294862,residential
1005294863,residential
1005294864,residential
1005294865,residential
1005294866,residential
1005294867,residential
1005294868,residential
1005294869,residential
1005294870,residential
1005294871,residential
1005294872,residential
1005294873,residential
1005295935,residential
1005295936,residential
1005295937,residential
1005295938,residential
1005295939,residential
1005295940,residential
1005295941,residential
1005295942,residential
1005295943,residential
1005295944,residential
1005295945,residential
1005295946,residential
1005295947,residential
1005295948,residential
1005295949,residential
1005295950,residential
1005295951,residential
1005295952,residential
1005295953,residential
1005295954,residential
1005295955,residential
1005295959,residential
1005295960,residential
1005295961,residential
1005295962,residential
1005295963,residential
1005295964,residential
1005295965,residential
1005295966,residential
1005297751,residential
1005297752,residential
1005297753,residential
1005297754,residential
1005297755,residential
1005297756,residential
1005297757,residential
1005297758,residential
1005297759,residential
1005297760,residential
1005297761,residential
1005297762,residential
1005297763,residential
1005297764,residential
1005297765,residential
1005297766,residential
1005297767,residential
1005297768,residential
1005297769,residential
1005297770,residential
1005297771,residential
1005297772,residential
1005297773,residential
1005297774,residential
1005297775,residential
1005297776,residential
1005297777,residential
1005297778,residential
1005297779,residential
1005297780,residential
1005297781,residential
1005297782,residential
1005297783,residential
1005297784,residential
1005297785,residential
1005297786,residential
1005297787,residential
1005297788,residential
1005297789,residential
1005297790,residential
1005297791,residential
1005297792,residential
1005297793,residential
1005297794,residential
1005297795,residential
1005297796,residential
1005297797,residential
1005297798,residential
1005297800,residential
1005297801,residential
1005297802,residential
1005297803,residential
1005297804,residential
1005297805,residential
1005297806,residential
1005297807,residential
1005297808,residential
1005297809,residential
1005303494,residential
1005303495,residential
1005303496,residential
1005303497,residential
1005303498,residential
1005303499,residential
1005303500,residential
1005303501,residential
1005303502,residential
1005303503,residential
1005303504,residential
1005303505,residential
1005303506,residential
1005303507,residential
1005303508,residential
1005303509,residential
1005303510,residential
1005303511,residential
1005303512,residential
1005303513,residential
1005303514,residential
1005303515,residential
1005303516,residential
1005303517,residential
1005303518,residential
1005303519,residential
1005303520,residential
1005303521,residential
1005303522,residential
1005303523,residential
1005303524,residential
1005303525,residential
1005303526,residential
1005303527,residential
1005303528,residential
1005303529,residential
1005303530,residential
1005303532,residential
1005303533,residential
1005303534,residential
1005303535,residential
1005303536,residential
1005303537,residential
1005303538,residential
1005303539,residential
1005303540,residential
1005303541,residential
1005303542,residential
1005303543,residential
1005303544,residential
1005303545,residential
1005303546,residential
1005303547,residential
1005303548,residential
1005303549,residential
1005303550,residential
1005303551,residential
1005303552,residential
1005303553,residential
1005303554,residential
1005303555,residential
1005303556,residential
1005303557,residential
1005303558,residential
1005303559,residential
1005303560,residential
1005303561,residential
1005303562,residential
1005303563,residential
1005303564,residential
1005303565,residential
1005303566,residential
1005303567,residential
1005303568,residential
1005303569,residential
1005303570,residential
1005303571,residential
1005303572,residential
1005303573,residential
1005303574,residential
1005303575,residential
1005303576,residential
1005306866,residential
1005306867,residential
1005306868,residential
1005306869,residential
1005306870,residential
1005306871,residential
1005306872,residential
1005306873,residential
1005306874,residential
1005306875,residential
1005306876,residential
1005306877,residential
1005306878,residential
1005306879,residential
1005306880,residential
1005306881,residential
1005306882,residential
1005306883,residential
1005306884,residential
1005306885,residential
1005306886,residential
1005306887,residential
1005306888,residential
1005306889,residential
1005306890,residential
1005306891,residential
1005306892,residential
1005306893,residential
1005306894,residential
1005306895,residential
1005306896,retail_food
1005306897,residential
1005306898,residential
1005306899,residential
1005306900,residential
1005306901,residential
1005306902,residential
1005306903,residential
1005306904,residential
1005306905,residential
1005306906,residential
1005306907,residential
1005306908,residential
1005306909,residential
1005306910,residential
1005306911,residential
1005306912,residential
1005306913,residential
1005306914,residential
1005306915,residential
1005306916,residential
1005306917,residential
1005306918,residential
1005306919,residential
1005306920,residential
1005306921,residential
1005306922,retail_food
1005306923,residential
1005306924,residential
1005306925,residential
1005307663,residential
1005307664,residential
1005307665,residential
1005307666,residential
1005307667,residential
1005307668,residential
1005307669,residential
1005307670,residential
1005307671,residential
1005307672,residential
1005307673,residential
1005307674,residential
1005307675,residential
1005307676,residential
1005307677,residential
1005307678,residential
1005307679,residential
1005307680,residential
1005307681,residential
1005307682,residential
1005307683,residential
1005307684,residential
1005307685,residential
1005307686,residential
1005307687,residential
1005307688,residential
1005307689,residential
1005307690,residential
1005307691,residential
1005307692,residential
1005307693,residential
1005307694,residential
1005307695,residential
1005307696,residential
1005307697,residential
1005307698,residential
1005307699,residential
1005307700,residential
1005307701,residential
1005307702,residential
1005307703,residential
1005307704,residential
1005307705,residential
1005307706,residential
1005323651,residential
1005323652,residential
1005323653,residential
1005323654,residential
1005323655,residential
1005323656,residential
1005323657,residential
1005323658,residential
1005323659,residential
1005323660,residential
1005323661,residential
1005323662,residential
1005323663,residential
1005323664,residential
1005323665,residential
1005323666,residential
1005323667,residential
1005323668,residential
1005323669,residential
1005323670,residential
1005323671,residential
1005323672,residential
1005323673,residential
1005323674,residential
1005323675,residential
1005323676,residential
1005323677,residential
1005323678,residential
1005323679,residential
1005323680,residential
1005323681,residential
1005323682,residential
1005323683,residential
1005323684,residential
1005323685,residential
1005323686,residential
1005323687,residential
1005323688,residential
1005323689,residential
1005323690,residential
1005323691,residential
1005323692,residential
1005323693,residential
1005323694,residential
1005323695,residential
1005323696,residential
1005323697,residential
1005323698,residential
1005323699,residential
1005323700,residential
1005323701,residential
1005323702,residential
1005323703,residential
1005323704,residential
1005323705,residential
1005323706,residential
1005323707,residential
1005323708,residential
1005323709,residential
1005323710,residential
1005323711,residential
1005323712,residential
1005323713,residential
1005323714,residential
1005323715,residential
1005323716,residential
1005323717,residential
1005323718,residential
1005323719,residential
1005323720,residential
1005323721,residential
1005323722,residential
1005323723,residential
1005323724,residential
1005323725,residential
1005323726,residential
1005353277,residential
1005353278,residential
1005353279,residential
1005353280,residential
1005353281,residential
1005353282,residential
1005353283,residential
1005353284,residential
1005353285,residential
1005353286,residential
1005353287,residential
1005353288,residential
1005353289,residential
1005353290,residential
1005353291,residential
1005353292,residential
1005353293,residential
1005353294,residential
1005353295,residential
1005353296,residential
1005353297,residential
1005353298,residential
1005353299,residential
1005353300,residential
1005353301,residential
1005353302,residential
1005353303,residential
1005353304,residential
1005353305,residential
1005353306,residential
1005353307,residential
1005353308,residential
1005353309,residential
1005353310,residential
1005353311,residential
1005353312,residential
1005353313,residential
1005353314,residential
1005353315,residential
1005353316,residential
1005353317,residential
1005353318,residential
1005353319,residential
1005353320,residential
1005353321,residential
1005353322,residential
1005353323,retail_food
1005353324,residential
1005353325,residential
1005353326,residential
1005353327,residential
1005353328,residential
1005353329,residential
1005353330,residential
1005353331,residential
1005353332,residential
1005353333,residential
1005353334,residential
1005353335,residential
1005353336,residential
1005353337,residential
1005353338,residential
1005353339,residential
1005353340,residential
1005353341,residential
1005353342,residential
1005353343,residential
1005353344,residential
1005353345,residential
1005353346,residential
1005353347,residential
1005353348,residential
1005353349,residential
1005353350,residential
1005353351,residential
1005353352,residential
1005353353,residential
1005353354,residential
1005353355,residential
1005353356,residential
1005353357,residential
1005353358,residential
1005353359,residential
1005353361,residential
1005353362,residential
1005353701,residential
1005353702,residential
1005353703,residential
1005353704,residential
1005353705,residential
1005353706,residential
1005353707,residential
1005353708,residential
1005353709,residential
1005353710,residential
1005353711,residential
1005353712,residential
1005353713,residential
1005353714,residential
1005353715,residential
1005353716,residential
1005353717,residential
1005353718,residential
1005353719,residential
1005353720,residential
1005353721,residential
1005353722,residential
1005353723,residential
1005353724,residential
1005359563,residential
1005359564,residential
1005359565,residential
1005359566,residential
1005359567,residential
1005359568,residential
1005359569,residential
1005359570,residential
1005359571,residential
1005359572,residential
1005359573,residential
1005359574,residential
1005359575,residential
1005359576,residential
1005359577,residential
1005359578,residential
1005359579,residential
1005359580,residential
1005359581,residential
1005359582,residential
1005359583,residential
1005359584,residential
1005359585,residential
1005359586,residential
1005359587,residential
1005359588,residential
1005359589,residential
1005359590,residential
1005359591,residential
1005359592,residential
1005359593,retail_food
1005359594,residential
1005359595,residential
1005359596,residential
1005359597,residential
1005359598,residential
1005359599,residential
1005359600,residential
1005359601,residential
1005359602,residential
1005359603,residential
1005359604,residential
1005359605,residential
1005359606,residential
1005359607,residential
1005359608,residential
1005359609,residential
1005359610,residential
1005359611,residential
1005359612,residential
1005359613,residential
1005359614,residential
1005359615,residential
1005359616,residential
1005359617,residential
1005359618,residential
1005359619,residential
1005359620,residential
1005359621,residential
1005359622,residential
1005359623,residential
1005359624,residential
1005359625,residential
1005359626,residential
1005359627,residential
1005359628,residential
1005359629,residential
1005359630,residential
1005359631,residential
1005359632,residential
1005359633,residential
1005359634,residential
1005359635,residential
1005359636,residential
1005359637,residential
1005359638,residential
1005364749,residential
1005364750,residential
1005364751,residential
1005364752,residential
1005364753,residential
1005364754,residential
1005364755,residential
1005364756,residential
1005364757,residential
1005364758,residential
1005364759,residential
1005364760,residential
1005364761,residential
1005369730,residential
1005369731,residential
1005369732,residential
1005369733,residential
1005369734,residential
1005369735,residential
1005369736,residential
1005369737,residential
1005369739,residential
1005369740,residential
1005369741,residential
1005369742,residential
1005369743,residential
1005369744,residential
1005369745,residential
1005369746,residential
1005369747,residential
1005369748,residential
1005369749,residential
1005369750,residential
1005369751,residential
1005369752,residential
1005369753,residential
1005369754,residential
1005369755,residential
1005369756,residential
1005369757,residential
1005369758,residential
1005369759,residential
1005369760,residential
1005369761,residential
1005369762,residential
1005369763,residential
1005369764,residential
1005369765,residential
1005369766,residential
1005371972,residential
1005371973,residential
1005371974,residential
1005371975,residential
1005371976,residential
1005371977,residential
1005371978,residential
1005371979,residential
1005371980,residential
1005371981,residential
1005371982,residential
1005371983,residential
1005371984,residential
1005371985,residential
1005371986,residential
1005371987,residential
1005371988,residential
1005371989,residential
1005371990,residential
1005371991,residential
1005371992,residential
1005371993,residential
1005371994,residential
1005371995,residential
1005371996,residential
1005371997,residential
1005371998,residential
1005371999,residential
1005372000,residential
1005372001,residential
1005372002,residential
1005372003,residential
1005372004,residential
1005372005,residential
1005372006,residential
1005372007,residential
1005372008,residential
1005386411,residential
1005386412,residential
1005386413,residential
1005386414,residential
1005386415,residential
1005386416,residential
1005386417,residential
1005386418,residential
1005386419,residential
1005386420,residential
1005386421,residential
1005386422,residential
1005386423,residential
1005386424,residential
1005386425,residential
1005386426,residential
1005386427,residential
1005386428,residential
1005386429,residential
1005386430,residential
1005386431,residential
1005386432,residential
1005386433,residential
1005386434,residential
1005386435,residential
1005386436,residential
1005386437,residential
1005386438,residential
1005386439,residential
1005386440,residential
1005386441,residential
1005386442,residential
1005386443,residential
1005386444,residential
1005386445,residential
1005386446,residential
1005386447,residential
1005386448,residential
1005386449,residential
1005386450,residential
1005386451,residential
1005386452,residential
1005386453,residential
1005386454,residential
1005386455,residential
1005386456,residential
1005386457,residential
1005386458,residential
1005386459,residential
1005386460,residential
1005386461,residential
1005386462,residential
1005386463,residential
1005386464,residential
1005386465,residential
1005386466,residential
1005386467,residential
1005386468,residential
1005386469,residential
1005386470,residential
1005386471,residential
1005386472,residential
1005386473,residential
1005386474,residential
1005386475,residential
1005386476,residential
1005386477,residential
1005386478,residential
1005386479,residential
1005386480,residential
1005386481,residential
1005386482,residential
1005386483,residential
1005387019,residential
1005387020,residential
1005387021,residential
1005387022,residential
1005387023,residential
1005387024,residential
1005387025,residential
1005387026,residential
1005387027,residential
1005387028,residential
1005387029,residential
1005387030,residential
1005387031,residential
1005387032,residential
1005387033,residential
1005387034,residential
1005387035,residential
1005387036,residential
1005387037,residential
1005387038,residential
1005387039,residential
1005387040,residential
1005387041,residential
1005387042,residential
1005387043,residential
1005389412,residential
1005389413,residential
1005389414,residential
1005389415,residential
1005389416,residential
1005389417,residential
1005389418,residential
1005389419,residential
1005389420,residential
1005389424,residential
1005389425,residential
1005389426,residential
1005389427,residential
1005389428,residential
1005391433,residential
1005391434,residential
1005391435,residential
1005391436,residential
1005391437,residential
1005391438,residential
1005391439,residential
1005391440,residential
1005391441,residential
1005391442,residential
1005391443,residential
1005391444,residential
1005391445,residential
1005391446,residential
1005391447,residential
1005391448,residential
1005391449,residential
1005391450,residential
1005391451,residential
1005391452,residential
1005391453,residential
1005391454,residential
1005391455,residential
1005391456,residential
1005391457,residential
1005391458,residential
1005391459,residential
1005391460,residential
1005391461,residential
1005391462,residential
1005391463,residential
1005391464,residential
1005391465,residential
1005391466,residential
1005391467,residential
1005391468,residential
1005391469,residential
1005391470,residential
1005391471,residential
1005391472,residential
1005391473,residential
1005391474,residential
1005391475,residential
1005391476,residential
1005391477,residential
1005391479,residential
1005391480,residential
1005391481,residential
1005391482,residential
1005391483,residential
1005391484,residential
1005391485,residential
1005391486,residential
1005391487,residential
1005391488,residential
1005391489,residential
1005391798,residential
1005391799,residential
1005391800,residential
1005391801,residential
1005391802,residential
1005391803,residential
1005391804,residential
1005391805,residential
1005391806,residential
1005391807,residential
1005391808,residential
1005391809,residential
1005391810,residential
1005391811,residential
1005391812,residential
1005391813,residential
1005391814,residential
1005391815,residential
1005391816,residential
1005391817,residential
1005391818,residential
1005391819,residential
1005391820,residential
1005391821,residential
1005391822,residential
1005391823,residential
1005391824,residential
1005391825,residential
1005391826,residential
1005391986,residential
1005391987,residential
1005391988,residential
1005391989,residential
1005391990,residential
1005391991,residential
1005391992,residential
1005391993,residential
1005391994,residential
1005391995,residential
1005391996,residential
1005391997,residential
1005393761,residential
1005393762,residential
1005393763,residential
1005393764,residential
1005393765,residential
1005393766,residential
1005393767,residential
1005393768,residential
1005393769,residential
1005393770,residential
1005393771,residential
1005393772,residential
1005393773,residential
1005393774,residential
1005393775,residential
1005393776,residential
1005394293,residential
1005394294,residential
1005394295,residential
1005394296,residential
1005394297,residential
1005394298,residential
1005394299,residential
1005394300,residential
1005394301,residential
1005394302,residential
1005394303,residential
1005394304,residential
1005394305,residential
1005394306,residential
1005394307,residential
1005394308,residential
1005394309,residential
1005394310,residential
1005394311,residential
1005394312,residential
1005400636,residential
1005400637,residential
1005400638,residential
1005400639,residential
1005400640,residential
1005400641,residential
1005400642,residential
1005400643,residential
1005400644,residential
1005400645,residential
1005400646,residential
1005400647,residential
1005400648,residential
1005400649,residential
1005400650,residential
1005400651,residential
1005400652,residential
1005400653,residential
1005400654,residential
1005400655,residential
1005400656,residential
1005400657,residential
1005400658,residential
1005400659,residential
1005400660,residential
1005400661,residential
1005400662,residential
1005400663,residential
1005400664,residential
1005400665,residential
1005400666,residential
1005400667,residential
1005400668,residential
1005400669,residential
1005400670,residential
1005400671,residential
1005400672,residential
1005400673,residential
1005400674,residential
1005400675,residential
1005400676,residential
1005400677,residential
1005400678,residential
1005400679,residential
1005400680,residential
1005400681,residential
1005400682,residential
1005400683,residential
13470078,residential
1005400687,residential
1005400688,residential
1005400689,residential
1005400690,residential
1005400691,residential
1005400692,residential
13470079,residential
1005400695,residential
1005402026,residential
1005402027,residential
1005402028,residential
1005402029,residential
1005402030,residential
1005402031,residential
1005402032,residential
1005402033,residential
1005402034,residential
1005402035,residential
1005402036,residential
1005402037,residential
1005402038,residential
1005402039,residential
1005402040,residential
1005402041,residential
1005402042,residential
1005402043,residential
1005402044,residential
1005402045,residential
1005402046,residential
1005402047,residential
1005402048,residential
1005402049,residential
1005402050,residential
1005402051,residential
1005402052,residential
1005402053,residential
1005402054,residential
1005402055,residential
1005402056,residential
1005402057,residential
1005402058,residential
1005402059,residential
1005402060,residential
1005402061,residential
1005402062,residential
1005402063,residential
1005402064,residential
1005402065,residential
1005402066,residential
1005402067,residential
1005402068,residential
1005402069,residential
1005402070,residential
1005402071,residential
1005402072,residential
1005402073,residential
1005402074,residential
1005402075,residential
1005402076,residential
1005402077,residential
1005402078,residential
1005402079,retail_food
1005402080,residential
1005403442,residential
1005403443,residential
1005403444,residential
1005403445,residential
1005403446,residential
1005403447,residential
1005403448,residential
1005403449,residential
1005403450,residential
1005403451,residential
1005403452,residential
1005403453,residential
1005403454,residential
1005403455,residential
1005403456,residential
1005403457,residential
1005403458,residential
1005403459,residential
1005403460,residential
1005403461,residential
1005403462,residential
1005403463,residential
1005403464,residential
1005403465,residential
1005403466,residential
1005403467,residential
1005403468,residential
1005403469,residential
1005403470,residential
1005403471,residential
1005403472,residential
1005403473,residential
1005403474,residential
1005403475,residential
1005403476,residential
1005403477,residential
1005403478,residential
1005403479,residential
1005403480,residential
1005403481,residential
1005403482,residential
1005403483,residential
1005403484,residential
1005403485,residential
1005403486,residential
1005403487,residential
1005403488,residential
1005403489,residential
1005403490,residential
1005403491,residential
1005403492,residential
1005403493,residential
1005403494,residential
1005403495,residential
1005403496,residential
1005403497,residential
1005403498,residential
1005403499,residential
1005403500,residential
1005403501,residential
1005403502,residential
1005403503,residential
1005403504,residential
1005403505,residential
1005403506,residential
1005403507,residential
1005403508,residential
1005403509,residential
1005403510,residential
1005403511,residential
1005403512,residential
1005403513,residential
1005403514,residential
1005403515,residential
1005403516,residential
1005403517,residential
1005404086,residential
1005404087,residential
1005404088,residential
1005404089,residential
1005404090,residential
1005404091,residential
1005404092,residential
1005404093,residential
1005404094,residential
1005404095,residential
1005404096,residential
1005404097,residential
1005404098,residential
1005404099,residential
1005404100,residential
1005404101,residential
1005404102,residential
1005404103,residential
1005404104,residential
1005404105,residential
1005404106,residential
1005404107,residential
1005404108,residential
1005404109,residential
1005404110,residential
1005404111,residential
1005404112,residential
1005404113,residential
1005404114,residential
1005404115,residential
1005404116,residential
1005404117,residential
1005404118,residential
1005404119,residential
1005404120,residential
1005404121,residential
1005404122,residential
1005404123,residential
1005404124,residential
1005404125,residential
1005404126,residential
1005404127,residential
1005404128,residential
1005404129,residential
1005404130,residential
1005404131,residential
1005404132,residential
1005404133,residential
1005404134,residential
1005404135,residential
1005404136,residential
1005404137,residential
1005404138,residential
1005404139,residential
1005404140,residential
1005404141,residential
1005404142,residential
1005405021,residential
1005405022,residential
1005405023,residential
1005405024,residential
1005405025,residential
1005405026,residential
1005405027,residential
1005405028,residential
1005405029,residential
1005405030,residential
1005405031,residential
1005405032,residential
1005405033,residential
1005405034,residential
1005405035,residential
1005405036,residential
1005405037,residential
1005405038,residential
1005405039,residential
1005405040,residential
1005405041,residential
1005405042,residential
1005405043,residential
1005405044,residential
1005405045,residential
1005405046,residential
1005405047,residential
1005405048,residential
1005405049,residential
1005405050,residential
1005405051,residential
1005405052,residential
1005405053,residential
1005405054,residential
1005405155,residential
1005405156,residential
1005405157,residential
1005405158,residential
1005405159,residential
1005405160,residential
1005405161,residential
1005405162,residential
1005405163,residential
1005405164,residential
1005407478,residential
1005407479,residential
1005407480,residential
1005407481,residential
1005407482,residential
1005407483,residential
1005407484,residential
1005407485,residential
1005407486,residential
1005407487,residential
1005407488,residential
1005407489,residential
1005407490,residential
1005407491,residential
1005407492,residential
1005407493,residential
1005407494,residential
1005407495,residential
1005407496,residential
1005693121,retail_food
1005693122,retail_food
